Survey_Date,Age,Gender,Region,Industry,Job_Role,Work_Arrangement,Hours_Per_Week,Mental_Health_Status,Burnout_Level,Work_Life_Balance_Score,Physical_Health_Issues,Social_Isolation_Score,Salary_Range,
6/14/2025,40,Male,Oceania,Manufacturing,Financial Analyst,Hybrid,53,Anxiety,High,4,Shoulder Pain,3,$80K-100K,
6/14/2025,49,Male,Oceania,Finance,Social Media Manager,Hybrid,59,Anxiety,High,4,Shoulder Pain; Eye Strain,4,$80K-100K,
6/14/2025,23,Male,North America,Technology,Technical Writer,Remote,61,PTSD,Low,2,Neck Pain,4,$80K-100K,
6/14/2025,62,Female,Africa,Healthcare,Research Scientist,Onsite,57,PTSD,Low,1,Back Pain; Shoulder Pain,2,$120K+,
6/14/2025,58,Female,South America,Professional Services,Data Analyst,Hybrid,59,Stress Disorder,Low,4,Back Pain,2,$60K-80K,
6/14/2025,59,Male,Africa,Manufacturing,Executive Assistant,Remote,51,PTSD,High,2,Back Pain,3,$60K-80K,
6/14/2025,31,Male,Europe,Technology,UX Designer,Onsite,49,Stress Disorder,Low,1,Back Pain; Eye Strain; Neck Pain,1,$80K-100K,
6/14/2025,47,Male,Africa,Technology,Financial Analyst,Hybrid,63,Depression,High,3,Shoulder Pain; Eye Strain,3,$40K-60K,
6/14/2025,35,Female,North America,Customer Service,Data Scientist,Remote,52,Depression,High,4,Shoulder Pain; Wrist Pain,4,$100K-120K,
6/14/2025,33,Female,Europe,Technology,Customer Service Manager,Hybrid,56,PTSD,High,3,Back Pain; Eye Strain,3,$100K-120K,
6/14/2025,42,Female,South America,Finance,Marketing Specialist,Onsite,58,Burnout,Medium,3,Shoulder Pain; Eye Strain,1,$80K-100K,
6/14/2025,62,Male,North America,Professional Services,Sales Representative,Onsite,48,ADHD,Medium,2,None,3,$80K-100K,
6/14/2025,55,Male,South America,Education,Research Scientist,Onsite,61,None,Medium,3,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,2,$120K+,
6/14/2025,31,Male,Oceania,Finance,Research Scientist,Hybrid,47,Depression,Low,1,Back Pain; Shoulder Pain; Wrist Pain,2,$80K-100K,
6/14/2025,61,Male,North America,Education,IT Support,Hybrid,64,None,Low,5,Shoulder Pain; Eye Strain; Neck Pain,3,$40K-60K,
6/14/2025,65,Male,Africa,Finance,Customer Service Manager,Remote,52,Depression,High,2,Shoulder Pain,5,$40K-60K,
6/14/2025,40,Male,Oceania,Manufacturing,Project Manager,Hybrid,38,ADHD,Medium,2,Back Pain; Eye Strain,1,$100K-120K,
6/14/2025,34,Male,Africa,Technology,Executive Assistant,Onsite,62,PTSD,Low,5,Back Pain; Neck Pain,5,$100K-120K,
6/14/2025,29,Male,Asia,Finance,Customer Service Manager,Hybrid,56,PTSD,Medium,2,Back Pain; Eye Strain,3,$60K-80K,
6/14/2025,50,Female,Europe,Education,Quality Assurance,Remote,49,ADHD,Medium,4,Back Pain; Eye Strain,3,$40K-60K,
6/14/2025,51,Male,Asia,Technology,Sales Representative,Hybrid,53,Depression,High,5,Shoulder Pain,4,$60K-80K,
6/14/2025,52,Male,Oceania,Education,Software Engineer,Onsite,54,None,Medium,3,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,3,$100K-120K,
6/14/2025,39,Female,South America,Healthcare,Social Media Manager,Onsite,60,ADHD,Medium,1,Back Pain; Shoulder Pain; Eye Strain,1,$40K-60K,
6/14/2025,27,Female,South America,Finance,Operations Manager,Hybrid,63,Stress Disorder,Medium,2,Eye Strain,3,$80K-100K,
6/14/2025,63,Female,South America,Healthcare,Quality Assurance,Onsite,59,ADHD,Medium,5,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,2,$100K-120K,
6/14/2025,42,Male,North America,Technology,Technical Writer,Remote,49,Burnout,High,3,Shoulder Pain,3,$60K-80K,
6/14/2025,23,Male,South America,Professional Services,DevOps Engineer,Onsite,62,None,Medium,1,Back Pain; Shoulder Pain; Eye Strain,2,$60K-80K,
6/14/2025,64,Female,Asia,Education,Operations Manager,Hybrid,41,Burnout,High,4,Back Pain; Eye Strain,2,$60K-80K,
6/14/2025,25,Male,Oceania,Education,Consultant,Remote,49,Anxiety,Low,3,Eye Strain; Neck Pain,5,$60K-80K,
6/14/2025,45,Male,Europe,Technology,Customer Service Manager,Onsite,46,Anxiety,Medium,4,Back Pain; Eye Strain,3,$80K-100K,
6/14/2025,32,Female,Oceania,Manufacturing,HR Manager,Onsite,56,PTSD,Medium,1,Shoulder Pain; Eye Strain,2,$80K-100K,
6/14/2025,47,Male,Africa,Marketing,Customer Service Manager,Hybrid,43,None,High,3,None,3,$60K-80K,
6/14/2025,44,Female,South America,Finance,Operations Manager,Onsite,53,Stress Disorder,Medium,2,Shoulder Pain,3,$40K-60K,
6/14/2025,32,Male,Africa,Finance,Digital Marketing Specialist,Onsite,65,PTSD,Medium,3,Shoulder Pain,3,$80K-100K,
6/14/2025,51,Female,Africa,Professional Services,Data Analyst,Hybrid,40,None,High,3,Shoulder Pain; Eye Strain; Neck Pain,1,$60K-80K,
6/14/2025,40,Male,Oceania,Healthcare,Social Media Manager,Onsite,46,Stress Disorder,Medium,2,Back Pain; Eye Strain,2,$60K-80K,
6/14/2025,37,Female,Oceania,Education,Technical Writer,Onsite,36,None,Low,4,Eye Strain,2,$60K-80K,
6/14/2025,31,Female,Asia,Professional Services,Project Manager,Onsite,40,Anxiety,Medium,5,None,3,$100K-120K,
6/14/2025,61,Female,Oceania,Professional Services,Project Manager,Hybrid,46,PTSD,Medium,5,Shoulder Pain; Neck Pain,2,$80K-100K,
6/14/2025,33,Female,South America,Healthcare,Software Engineer,Remote,64,Anxiety,High,2,Back Pain; Shoulder Pain; Eye Strain,4,$100K-120K,
6/14/2025,64,Female,Europe,Healthcare,UX Designer,Hybrid,50,Depression,Medium,2,Back Pain; Shoulder Pain,4,$120K+,
6/14/2025,49,Male,Asia,Professional Services,Financial Analyst,Onsite,39,None,Medium,2,Shoulder Pain,3,$100K-120K,
6/14/2025,30,Male,Asia,Marketing,Product Manager,Hybrid,61,ADHD,High,3,Back Pain,3,$80K-100K,
6/14/2025,27,Male,Europe,Technology,Research Scientist,Hybrid,58,None,High,4,Back Pain; Shoulder Pain; Eye Strain,1,$80K-100K,
6/14/2025,47,Female,Oceania,Manufacturing,Operations Manager,Remote,57,Burnout,Medium,2,Back Pain; Shoulder Pain; Eye Strain,4,$80K-100K,
6/14/2025,36,Male,South America,Professional Services,Financial Analyst,Onsite,53,Anxiety,Low,1,Shoulder Pain; Eye Strain,2,$40K-60K,
6/14/2025,42,Male,South America,Finance,Data Scientist,Hybrid,43,Anxiety,Medium,2,None,2,$120K+,
6/14/2025,32,Male,North America,Education,Account Manager,Remote,55,Burnout,Medium,1,Shoulder Pain; Neck Pain,4,$60K-80K,
6/14/2025,50,Male,Europe,Education,Customer Service Manager,Hybrid,35,Burnout,Low,3,Back Pain,3,$60K-80K,
6/14/2025,59,Female,South America,Technology,Customer Service Manager,Onsite,43,Anxiety,High,4,None,1,$60K-80K,
6/14/2025,50,Female,Africa,Professional Services,HR Manager,Onsite,47,Stress Disorder,Medium,2,Back Pain; Shoulder Pain; Eye Strain,4,$60K-80K,
6/14/2025,46,Female,Oceania,Professional Services,Customer Service Manager,Onsite,62,Anxiety,Low,3,Back Pain; Eye Strain; Neck Pain,2,$60K-80K,
6/14/2025,56,Male,Oceania,Technology,UX Designer,Hybrid,49,Depression,Low,4,Shoulder Pain; Eye Strain,3,$80K-100K,
6/14/2025,47,Male,Oceania,Technology,Research Scientist,Onsite,57,None,Low,4,Back Pain; Shoulder Pain; Neck Pain,2,$60K-80K,
6/14/2025,33,Female,North America,Healthcare,Data Analyst,Onsite,60,Stress Disorder,High,2,Shoulder Pain,3,$60K-80K,
6/14/2025,60,Male,Asia,Technology,Business Analyst,Hybrid,60,ADHD,Medium,2,Back Pain; Shoulder Pain,2,$100K-120K,
6/14/2025,46,Male,Oceania,Technology,IT Support,Hybrid,47,ADHD,Medium,1,None,2,$100K-120K,
6/14/2025,62,Female,Asia,Manufacturing,Technical Writer,Hybrid,46,Depression,Low,4,Back Pain; Shoulder Pain,3,$80K-100K,
6/14/2025,53,Male,Oceania,Professional Services,Digital Marketing Specialist,Hybrid,59,None,Low,3,None,3,$60K-80K,
6/14/2025,64,Male,South America,Finance,Product Manager,Hybrid,35,Depression,Medium,3,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,2,$80K-100K,
6/14/2025,60,Female,South America,Customer Service,HR Manager,Onsite,37,Depression,Medium,2,Eye Strain; Neck Pain,1,$80K-100K,
6/14/2025,45,Female,Europe,Healthcare,Product Manager,Onsite,52,PTSD,High,3,Back Pain; Shoulder Pain; Eye Strain; Wrist Pain,4,$60K-80K,
6/14/2025,57,Female,Europe,Education,Software Engineer,Remote,65,None,Medium,2,Back Pain; Eye Strain,3,$80K-100K,
6/14/2025,50,Male,South America,Customer Service,Consultant,Onsite,45,None,High,3,Eye Strain,3,$80K-100K,
6/14/2025,62,Female,Oceania,Manufacturing,Project Manager,Onsite,59,Burnout,Low,1,Shoulder Pain; Eye Strain,2,$40K-60K,
6/14/2025,62,Female,South America,Retail,Research Scientist,Onsite,45,Anxiety,Low,1,Shoulder Pain; Eye Strain,2,$80K-100K,
6/14/2025,25,Female,Europe,Professional Services,HR Manager,Onsite,63,None,Low,4,Back Pain; Shoulder Pain; Eye Strain,1,$80K-100K,
6/14/2025,28,Male,Oceania,Professional Services,UX Designer,Onsite,58,PTSD,Low,3,Back Pain; Shoulder Pain; Eye Strain,3,$100K-120K,
6/14/2025,32,Prefer not to say,Africa,Professional Services,HR Manager,Onsite,56,Burnout,High,3,Shoulder Pain; Neck Pain,2,$40K-60K,
6/14/2025,57,Female,North America,Finance,Operations Manager,Remote,42,None,High,5,Back Pain,4,$60K-80K,
6/14/2025,45,Male,North America,Manufacturing,Sales Representative,Onsite,62,Stress Disorder,Medium,4,Back Pain; Neck Pain,3,$80K-100K,
6/14/2025,41,Male,South America,Finance,Project Manager,Onsite,49,None,Medium,3,Back Pain,3,$80K-100K,
6/14/2025,36,Male,Africa,Technology,Project Manager,Onsite,36,Depression,Medium,3,Back Pain; Neck Pain,2,$60K-80K,
6/14/2025,51,Male,Europe,Marketing,Business Analyst,Remote,50,None,Medium,4,Back Pain; Shoulder Pain; Eye Strain,5,$80K-100K,
6/14/2025,52,Female,South America,Customer Service,Marketing Specialist,Onsite,58,Burnout,Low,3,Back Pain; Shoulder Pain; Neck Pain,4,$100K-120K,
6/14/2025,59,Female,North America,Education,Data Analyst,Onsite,60,None,High,4,Back Pain; Eye Strain,3,$60K-80K,
6/14/2025,30,Female,Asia,Professional Services,Business Analyst,Onsite,62,Depression,Medium,5,Eye Strain; Neck Pain,2,$60K-80K,
6/14/2025,50,Female,Africa,Education,Account Manager,Onsite,37,Stress Disorder,Medium,2,Neck Pain,1,$60K-80K,
6/14/2025,57,Female,North America,Professional Services,DevOps Engineer,Onsite,47,None,Medium,1,Shoulder Pain; Eye Strain; Neck Pain,1,$100K-120K,
6/14/2025,51,Female,Africa,Finance,Research Scientist,Onsite,40,None,Medium,3,Shoulder Pain; Eye Strain,1,$40K-60K,
6/14/2025,36,Male,Oceania,Healthcare,Research Scientist,Onsite,39,None,Medium,3,Shoulder Pain; Eye Strain,4,$60K-80K,
6/14/2025,60,Female,Asia,Technology,Sales Representative,Remote,48,PTSD,High,3,Back Pain; Eye Strain; Neck Pain,3,$40K-60K,
6/14/2025,63,Female,South America,Professional Services,Product Manager,Remote,42,None,High,3,Eye Strain; Neck Pain,3,$80K-100K,
6/14/2025,36,Male,Africa,Customer Service,Product Manager,Onsite,39,None,High,4,None,3,$40K-60K,
6/14/2025,43,Male,Asia,Customer Service,Content Writer,Onsite,61,None,High,2,Shoulder Pain,2,$80K-100K,
6/14/2025,39,Female,South America,Finance,Data Scientist,Hybrid,55,PTSD,High,4,None,4,$100K-120K,
6/14/2025,63,Female,North America,Technology,Research Scientist,Hybrid,50,Burnout,Medium,4,Back Pain; Shoulder Pain; Eye Strain,2,$60K-80K,
6/14/2025,53,Female,North America,Healthcare,Executive Assistant,Onsite,61,Stress Disorder,High,4,Back Pain; Eye Strain,1,$80K-100K,
6/14/2025,35,Male,North America,Manufacturing,Consultant,Hybrid,50,Burnout,Medium,5,None,4,$80K-100K,
6/14/2025,42,Female,North America,Marketing,Social Media Manager,Hybrid,37,None,Medium,2,Eye Strain; Wrist Pain,4,$100K-120K,
6/14/2025,37,Male,Oceania,Education,Marketing Specialist,Onsite,49,None,High,3,Back Pain; Eye Strain,1,$60K-80K,
6/14/2025,24,Female,Africa,Education,Customer Service Manager,Remote,52,Stress Disorder,High,4,Eye Strain; Neck Pain,1,$60K-80K,
6/14/2025,35,Male,North America,Technology,Business Analyst,Remote,50,None,High,1,Shoulder Pain; Eye Strain; Wrist Pain,4,$40K-60K,
6/14/2025,58,Male,Africa,Finance,Customer Service Manager,Onsite,35,None,High,3,Back Pain; Eye Strain; Neck Pain,5,$60K-80K,
6/14/2025,51,Male,Europe,Manufacturing,HR Manager,Hybrid,35,None,Medium,4,Back Pain; Eye Strain,3,$120K+,
6/14/2025,61,Female,Africa,Education,Digital Marketing Specialist,Onsite,54,ADHD,Medium,3,Shoulder Pain,4,$60K-80K,
6/14/2025,36,Female,Africa,Manufacturing,HR Manager,Remote,65,Stress Disorder,High,1,Eye Strain; Neck Pain,3,$80K-100K,
6/14/2025,47,Female,Europe,Manufacturing,Account Manager,Remote,45,None,Low,4,Shoulder Pain; Eye Strain; Neck Pain,3,$80K-100K,
6/14/2025,37,Non-binary,North America,Manufacturing,Social Media Manager,Hybrid,36,Depression,Medium,2,Shoulder Pain; Eye Strain; Neck Pain,2,$40K-60K,
6/14/2025,25,Male,South America,Professional Services,UX Designer,Onsite,65,None,Low,4,Back Pain,3,$100K-120K,
6/14/2025,59,Female,North America,Technology,Product Manager,Hybrid,56,ADHD,Medium,1,Back Pain; Shoulder Pain; Eye Strain,4,$60K-80K,
6/14/2025,25,Male,Asia,Technology,Customer Service Manager,Hybrid,41,ADHD,Low,3,Eye Strain; Neck Pain,1,$40K-60K,
6/14/2025,28,Male,Oceania,Technology,Consultant,Remote,41,Anxiety,Low,3,Back Pain; Neck Pain,1,$40K-60K,
6/14/2025,59,Male,Africa,Professional Services,HR Manager,Remote,45,Stress Disorder,Medium,5,Back Pain; Shoulder Pain; Eye Strain,3,$40K-60K,
6/15/2025,43,Female,Oceania,Technology,Software Engineer,Onsite,43,None,Medium,2,Shoulder Pain,2,$100K-120K,
6/15/2025,43,Male,North America,Manufacturing,Product Manager,Onsite,37,Burnout,High,1,Back Pain; Shoulder Pain; Neck Pain,2,$80K-100K,
6/15/2025,58,Male,Europe,Technology,Product Manager,Remote,44,None,High,4,Back Pain,3,$60K-80K,
6/15/2025,35,Male,Oceania,Technology,Digital Marketing Specialist,Remote,40,None,Medium,3,Back Pain,4,$100K-120K,
6/15/2025,60,Male,South America,Professional Services,Social Media Manager,Hybrid,64,ADHD,Medium,1,Shoulder Pain; Wrist Pain,2,$40K-60K,
6/15/2025,58,Male,Africa,Marketing,Social Media Manager,Hybrid,55,Depression,High,4,Back Pain; Shoulder Pain,2,$80K-100K,
6/15/2025,50,Female,Europe,Healthcare,Operations Manager,Onsite,45,ADHD,Low,4,Shoulder Pain; Eye Strain,4,$40K-60K,
6/15/2025,35,Male,Africa,Professional Services,Data Scientist,Onsite,59,None,Low,1,Shoulder Pain; Eye Strain,2,$100K-120K,
6/15/2025,23,Male,Africa,Healthcare,Marketing Specialist,Onsite,64,ADHD,Low,3,Wrist Pain,3,$60K-80K,
6/15/2025,33,Male,Oceania,Manufacturing,Executive Assistant,Onsite,59,Burnout,Medium,2,Back Pain; Eye Strain,1,$80K-100K,
6/15/2025,29,Male,Oceania,Customer Service,Data Scientist,Onsite,35,Depression,Medium,2,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,3,$40K-60K,
6/15/2025,37,Female,South America,Healthcare,Data Scientist,Onsite,45,Depression,Low,2,Shoulder Pain; Eye Strain,3,$120K+,
6/15/2025,47,Female,North America,Healthcare,DevOps Engineer,Onsite,36,ADHD,Low,3,Shoulder Pain; Wrist Pain,2,$60K-80K,
6/15/2025,64,Female,Europe,Manufacturing,Social Media Manager,Onsite,46,Stress Disorder,Low,3,Shoulder Pain; Eye Strain; Wrist Pain,3,$80K-100K,
6/15/2025,32,Male,Oceania,Manufacturing,Financial Analyst,Hybrid,56,None,Medium,4,Shoulder Pain; Eye Strain,3,$80K-100K,
6/15/2025,22,Male,South America,Finance,Project Manager,Onsite,36,PTSD,Medium,4,Shoulder Pain; Eye Strain,1,$100K-120K,
6/15/2025,28,Male,Asia,Manufacturing,Data Analyst,Hybrid,55,Burnout,High,3,Back Pain; Shoulder Pain; Wrist Pain,4,$40K-60K,
6/15/2025,61,Female,South America,Professional Services,Marketing Specialist,Remote,60,Depression,Low,4,Back Pain; Shoulder Pain,1,$60K-80K,
6/15/2025,49,Prefer not to say,Oceania,Technology,Operations Manager,Hybrid,53,Depression,Medium,3,Eye Strain,2,$60K-80K,
6/15/2025,30,Female,Asia,Finance,Customer Service Manager,Onsite,63,Burnout,Low,2,Back Pain,1,$40K-60K,
6/15/2025,57,Male,North America,Finance,DevOps Engineer,Hybrid,59,None,Medium,3,Back Pain; Shoulder Pain,3,$60K-80K,
6/15/2025,26,Female,Asia,Education,Data Analyst,Onsite,60,None,Low,2,Shoulder Pain,4,$60K-80K,
6/15/2025,42,Male,Asia,Professional Services,Social Media Manager,Onsite,39,PTSD,High,3,None,4,$80K-100K,
6/15/2025,36,Female,South America,Manufacturing,Data Analyst,Hybrid,48,None,High,1,Back Pain,1,$100K-120K,
6/15/2025,45,Female,Asia,Professional Services,Digital Marketing Specialist,Hybrid,40,Burnout,High,5,Eye Strain; Wrist Pain,4,$100K-120K,
6/15/2025,46,Female,South America,Healthcare,Marketing Specialist,Onsite,63,PTSD,High,3,None,2,$80K-100K,
6/15/2025,52,Male,North America,Finance,Business Analyst,Hybrid,63,PTSD,Medium,5,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,3,$120K+,
6/15/2025,35,Female,Asia,Manufacturing,Project Manager,Onsite,39,None,Medium,1,Shoulder Pain; Eye Strain,5,$120K+,
6/15/2025,54,Female,South America,Finance,HR Manager,Remote,59,ADHD,High,5,Eye Strain; Neck Pain,4,$40K-60K,
6/15/2025,56,Male,Asia,Manufacturing,Financial Analyst,Onsite,59,Anxiety,Medium,3,Shoulder Pain; Eye Strain,3,$80K-100K,
6/15/2025,42,Female,Europe,Professional Services,Operations Manager,Hybrid,43,ADHD,Medium,5,Eye Strain,2,$40K-60K,
6/15/2025,60,Female,South America,Manufacturing,Sales Representative,Onsite,45,Stress Disorder,Medium,3,Shoulder Pain; Neck Pain,2,$40K-60K,
6/15/2025,65,Female,Europe,Technology,Digital Marketing Specialist,Hybrid,53,Anxiety,High,5,Eye Strain,1,$60K-80K,
6/15/2025,38,Female,Africa,Professional Services,Operations Manager,Remote,59,None,Low,2,Back Pain,4,$60K-80K,
6/15/2025,65,Male,Asia,Manufacturing,Product Manager,Remote,65,None,Medium,2,Eye Strain,3,$60K-80K,
6/15/2025,28,Male,Oceania,Manufacturing,HR Manager,Onsite,62,Anxiety,High,2,None,2,$100K-120K,
6/15/2025,40,Male,North America,Education,Digital Marketing Specialist,Remote,52,Anxiety,Low,3,Back Pain; Shoulder Pain; Eye Strain; Neck Pain,3,$80K-100K,
6/15/2025,38,Female,South America,Professional Services,Operations Manager,Onsite,36,None,High,3,None,2,$40K-60K,
6/15/2025,49,Female,North America,Professional Services,IT Support,Remote,49,Anxiety,Low,1,Neck Pain,3,$80K-100K,
6/15/2025,46,Male,South America,Technology,Customer Service Manager,Hybrid,35,None,High,3,Back Pain; Eye Strain,3,$40K-60K,
6/15/2025,45,Female,South America,Healthcare,Executive Assistant,Remote,57,None,Medium,2,Shoulder Pain; Eye Strain,1,$60K-80K,
6/15/2025,59,Male,Europe,Education,Social Media Manager,Onsite,45,PTSD,Medium,3,Neck Pain; Wrist Pain,2,$80K-100K,
6/15/2025,29,Female,Asia,Professional Services,Business Analyst,Onsite,54,None,Medium,3,Back Pain; Shoulder Pain; Wrist Pain,1,$40K-60K,
6/15/2025,59,Male,Asia,Healthcare,IT Support,Onsite,38,None,Low,4,Shoulder Pain; Eye Strain,2,$60K-80K,
6/15/2025,50,Female,North America,Finance,Executive Assistant,Onsite,44,Stress Disorder,Low,2,Eye Strain,3,$40K-60K,
6/15/2025,53,Male,South America,Professional Services,Data Scientist,Onsite,35,None,Medium,1,Back Pain; Eye Strain; Neck Pain,2,$100K-120K,
6/15/2025,23,Male,South America,Education,Business Analyst,Onsite,35,ADHD,Medium,4,Back Pain; Neck Pain,3,$80K-100K,
6/15/2025,60,Female,South America,Finance,Project Manager,Hybrid,43,None,High,3,Shoulder Pain; Eye Strain,4,$100K-120K,
6/15/2025,34,Female,Europe,Professional Services,Consultant,Onsite,61,Depression,Medium,4,Back Pain; Neck Pain,2,$40K-60K,
6/15/2025,64,Female,Europe,Retail,Executive Assistant,Remote,53,ADHD,Low,4,Shoulder Pain,5,$80K-100K,
6/15/2025,53,Female,Asia,Professional Services,Executive Assistant,Onsite,46,None,High,4,Shoulder Pain; Eye Strain,1,$80K-100K,
6/15/2025,24,Female,Europe,Marketing,Product Manager,Hybrid,42,Stress Disorder,Medium,1,Neck Pain,4,$100K-120K,
6/15/2025,64,Female,South America,Professional Services,Marketing Specialist,Onsite,37,ADHD,Low,4,Back Pain; Shoulder Pain; Eye Strain,4,$60K-80K,
6/15/2025,56,Female,Europe,Professional Services,Quality Assurance,Onsite,62,Stress Disorder,High,4,Back Pain; Neck Pain,3,$40K-60K,
6/15/2025,62,Male,Asia,Professional Services,Project Manager,Remote,55,None,High,4,Back Pain; Eye Strain,4,$100K-120K,
6/15/2025,45,Female,Africa,Technology,Project Manager,Remote,42,ADHD,High,2,Shoulder Pain; Eye Strain,4,$120K+,
6/15/2025,65,Male,North America,Manufacturing,Social Media Manager,Onsite,52,None,High,3,None,1,$40K-60K,
6/15/2025,56,Male,North America,Professional Services,Quality Assurance,Onsite,55,PTSD,Low,1,Eye Strain,2,$40K-60K,
6/15/2025,51,Male,Oceania,Technology,Business Analyst,Remote,63,None,High,5,Shoulder Pain; Eye Strain,4,$60K-80K,
6/15/2025,36,Male,South America,Professional Services,Data Scientist,Remote,60,Stress Disorder,Medium,1,Shoulder Pain,4,$100K-120K,
6/15/2025,50,Female,South America,Retail,DevOps Engineer,Hybrid,62,Stress Disorder,High,3,Back Pain,3,$120K+,
6/15/2025,47,Female,Europe,Healthcare,IT Support,Onsite,45,None,Low,4,None,3,$80K-100K,
6/15/2025,33,Male,Asia,Technology,UX Designer,Onsite,35,None,High,4,Back Pain; Shoulder Pain; Eye Strain,3,$80K-100K,
6/15/2025,33,Female,Africa,Finance,UX Designer,Onsite,54,Burnout,High,3,Eye Strain,2,$60K-80K,
6/15/2025,54,Female,Oceania,Education,Quality Assurance,Onsite,56,Anxiety,High,4,Shoulder Pain,2,$60K-80K,
6/15/2025,26,Male,South America,Healthcare,Operations Manager,Hybrid,38,None,Low,1,Eye Strain,5,$60K-80K,
6/15/2025,63,Male,Asia,Technology,Marketing Specialist,Onsite,58,Burnout,Medium,4,Back Pain; Shoulder Pain,2,$80K-100K,
6/15/2025,46,Male,North America,Professional Services,DevOps Engineer,Onsite,38,None,Low,3,Back Pain,1,$100K-120K,
6/15/2025,60,Male,Oceania,Technology,Software Engineer,Hybrid,59,ADHD,High,1,Eye Strain,3,$100K-120K,
6/15/2025,58,Male,Asia,Finance,Project Manager,Hybrid,55,Stress Disorder,High,4,Back Pain; Shoulder Pain; Eye Strain,3,$80K-100K,
6/15/2025,62,Male,Oceania,Manufacturing,Financial Analyst,Remote,63,ADHD,High,3,Back Pain,3,$60K-80K,
6/15/2025,22,Male,Oceania,Retail,Product Manager,Onsite,37,Depression,Medium,5,None,2,$80K-100K,
